pair,block,name,token_0_name,token_0_symbol,token_0_id,token_0_decimals,token_1_name,token_1_symbol,token_1_id,token_1_decimals,tx_hash,dex_name,creator,vol
0x9073d1e814483e3c91e9b4d7b2a81c30b93229b1,20401856,WETH-NEIRO,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Neiro,NEIRO,0xee2a03aa6dacf51c18679c516ad5283d8e7c2637,9,0x1287398d017122103b827ff5929d3f43ee9f7e60d46edeaa75121916dd17b6de,uniswapv3,0x6ed75d543c1251b73129cd605352afac24618bb5,283869.2212456236499873
0x059615ebf32c946aaab3d44491f78e4f8e97e1d3,19291985,rsETH-WETH,rsETH,rsETH,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xfb85834f693952f3ae57e8a8bea7bd80413fd28fb56bed4d19c86a69c4cd824b,uniswapv3,0xc6160F5bC3C673AC390f11c492E8ED0d0693579A,280544.073091856951649
0x34a43471377dcce420ce8e3ffd9360b2e08fa7b4,19537018,WETH-KEROSENE,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Kerosene,KEROSENE,0xf3768d6e78e65fc64b8f12ffc824452130bd5394,18,0xc6f891d344c122832021a789ba695060680800d77bac2001bf7c5cf5df348cbb,uniswapv2,0xCAD2EaDA97Ad393584Fe84A5cCA1ef3093E45ae4,279825.791535238544428
0x69c7bd26512f52bf6f76fab834140d13dda673ca,17799889,NPC-WETH,Non-Playable Coin,NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x59b5e6e3362b35d0a8ccabb38756173c750fed274f249d2234e1fc5b9d099bd4,uniswapv2,0x04A505B7Ff3cA4Ad5f759987de5a6A746542FB97,276684.9802590217296733
0x9ad3dc1a694f9cb843501b92437f31d1fb0750c1,20755949,WETH-CATDOG,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,CATDOG,CATDOG,0xe6e11fb2e486601f23b2ed35d7f14d575caf7aa2,9,0xba8d5fb65eafd41d8eefeb7ffe6a9b74a44771e88bfbd3266d0b8f4a0b89b334,uniswapv2,0xb3c16c9f4b7a8ba94f48a11dffc1c2e4b0c78ce5,276575.8346032796275240
0x43e7ade137b86798654d8e78c36d5a556a647224,19860798,wQUIL-WETH,Wrapped QUIL,wQUIL,0x8143182a775c54578c8b7b3ef77982498866945d,8,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x1b7868b76f3faec227bd5632d255b226bc9f25115cd9964dc316e6c714cc251b,uniswapv3,0x5e5a279dd92fa1364fe8952d0534f656a6ee53e6,275766.880580576254450
0x9445bd19767f73dcae6f2de90e6cd31192f62589,12704836,USDC-CRV,USD Coin,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,Curve DAO Token,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,18,0xebeb16a6a8ecdd3804fb9113db66c9373fe09dabc2598aac6d772e6bb8f3770a,uniswapv3,,272071.551581
0x4c63758ea2bacdb735abb2e844aa6a5c85f8dd04,20757336,RITO-WETH,Burrito,RITO,0x2bed7ebfa74fcd47f2fcdb60e8a858075b012acf,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc2f05994c73b3aef51a6f20941490bc5bc8acab54138c12896a7f01282ce9945,uniswapv2,0x35aa6740cab8fcac67ed62cc712001b0d8838df4,271401.759577054708449982935
0xbe6b1f790f3fb1a4ec21e82cf07f82ca4ef68ef9,20744312,TORO-WETH,Toro,TORO,0x7bef76058087b6de13d59a2cd74c1d34966f7323,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xade1e411a7a60d67273191a1e187d66a2eed49518de30b304ddd05fa3559b99f,uniswapv2,0x098e804eade5a4ce4b3e7914dce00db98f5ee693,270210.7868507534198353
0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,10829331,DAI-WETH,Dai Stablecoin,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x94a3c7955b4f99b7310c2d5bb34b9f776c62a850dd2cb0df538fcea3fd45e022,sushiswap,,269835.001190260220279455
0x6146be494fee4c73540cb1c5f87536abf1452500,18410716,USDC-USDT,USD Coin,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0x734b008ec981cbceec1a2e1dec9b7cd029c6740c408da783848ed43dc07b8243,solidly_v3,0x238f1c0AF2f853ab392355516C3b8a0db5B959e5,265146.605222
0x83c670402af22cf4e453dd0d1547dbd828e0cdf3,20758219,WETH-SHIBALORIAN,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Shibalorian,SHIBALORIAN,0xe81b26151c4132f5290ceac345ff8ee2a62ffc44,9,0xfb92b5e78046b548bfc4ed8e93a820a695a9fa4e033bbaebade7311b7d4e6e59,uniswapv2,0x3df3a7b631e0732efd6cebf408011380ff8ea1ae,265087.5567758712271027154
0x69c66beafb06674db41b22cfc50c34a93b8d82a2,18496264,GROK-WETH,GROK,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xeb5bacee0076e37e8da26214c68c6610416d49f9bda50949462b00f0dfaac1da,uniswapv2,0xf9387aC9F61cc22994a59A6008F827435cE744B6,261485.7140180240223433
0x828304301bffcfbd76c18f043b789313b0a49f5b,20759453,WETH-YANA,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Yawn's girlfriend,YANA,0xfe4f8ccf0aa5b975f96b1362dbbec4a87863bdf3,9,0xdf17fe4d81b4cb92ce30f8074e5ff30cd590b01c7ddbe8f5663484b0ea29a499,uniswapv2,0x7dfbf2c966d02f825eba4d5d7537cfec193cdcba,254510.96167132919369073
0x18bbe20f81bdcb340325e28a6ee6bb426b7ccbc1,19176302,DEVVE-WETH,DevvE,DEVVE,0x8248270620aa532e4d64316017be5e873e37cc09,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x33e25c9492ffe0d011d83810f2bb6db1c39eddf772390b89723ad3fea18068ca,uniswapv3,0x17Eb45b2998141Cc0d93a67d5a9c2e14f93269bf,248038.102740089019469181
0x95b49287e924038f4b6f3feb97bdb043e03b1a9f,20759985,DOPE-WETH,Department of Pepe Efficiency,DOPE,0x5ee10a3b9be20a610aa99b30fb941e6879bf25c3,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xcb1885eca1e6fe14a15ff8556a5a80bf176a2a9277bb4e3878bc8ef5a3827f8a,uniswapv2,0x7efd777b8c60144c088cfd117b2439721f542869,244596.89273971841619378028191658852
0x470dc172d6502ac930b59322ece5345dd456a03d,20758331,MOODENG-WETH,MOO DENG,MOODENG,0x28561b8a2360f463011c16b6cc0b0cbef8dbbcad,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x9698ab5e76a478d1856625f8ba5617ca58110bbcc2f53fdffcaf9583e7b6136b,uniswapv2,0xed06b0adbd39b001994e2b03099df6bb3c33491a,244257.62171002661105139
0x56534741cd8b152df6d48adf7ac51f75169a83b2,12601886,WBTC-USDT,Wrapped BTC,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0xd77ad5bf1fff0e5b9eb373f6793dc85bda189eb347548fe4561476b1e3464842,uniswapv3,,243763.419125
0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,17737086,Mog-WETH,Mog Coin,Mog,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x8fb637b30dd1ece92250a2c8a583e49357cc62120efdc3ee0f1d80a6e963fd52,uniswapv3,0x086876DCCaC838c7185e9D3EeA4DB5783939a131,243428.7507966809189485
0x4a57e4b2709e0490c00e5307ece67794ebef5d79,20756821,WETH-FELICETTE,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Félicette,FELICETTE,0xf3e9a653ad5bfcb63616f247faba43a95c9fbaf9,9,0xa9e61e5fd50206db2ba63b1f76355178a7be1bbf6d6e7d124ca2907e2e575b44,uniswapv2,0x1d94ff8af16b7e04b7eab18940123bf0836d099c,242591.303966919529252107313138013333
0x831bf48183b999fde45294b14b55199072f0801b,18380180,USDC-WETH,USD Coin,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xa7e1d8b328775ce8c6dcada3509ea3f73f30747f28ee59bb7d29c3b17ad61326,solidly_v3,0x238f1c0af2f853ab392355516c3b8a0db5b959e5,239185.934549
0x94053a31d5db6cada45fb560b77213b0ed237ea2,20670434,HUSBY-WETH,HUSBY,HUSBY,0x41d06390b935356b46ad6750bda30148ad2044a4,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x042db6084a2b9d58e81cf78549b4c33ac59261364759d98464574fc997f1eb0e,uniswapv2,0x3651285e75f64b0f63b50add632423eaf51d7ed8,238652.976518471185216
0x769f539486b31ef310125c44d7f405c6d470cd1f,18738575,GPU-WETH,NodeAI,GPU,0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x3d88c09c51d29c317d6417468c787155c92c7935f270ffc55ae5a4de1629c335,uniswapv2,0x7b55056675b7e70fd1b1292b4fcffe6b19fcb7c5,235979.05013092700385084
0xb3014e8171155e90aa2d9ca995db069a89aabe06,20482812,FUKU-WETH,Fuku-Kun,FUKU,0x1001271083c249bd771e1bb76c22d935809a61ee,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x2c2ed0a1a0a9d9dc07e6099bfdea3b6a09e8632a94eead24a4f40edcb90fdd1b,uniswapv2,0xfb4ad36aaa1badeb2f7380f42c6aabf0677cc085,233239.641883125748750035
0x1f4ef1f8441caac34f58fb0cba813dd2b09fec63,20578258,EBULL-WETH,ETHEREUM IS GOOD,EBULL,0x71297312753ea7a2570a5a3278ed70d9a75f4f44,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x25475a6382efc2553f46a438a45059c77ed0d9df8ce478bf7e2d06edc3d304f0,uniswapv2,0x0eea6ae7dea6378e6c5fdad2b08273b8fcf0ac31,229996.4873471679727933
0x021d59d42a237600498e602ac1d8fb07bc21261a,20628804,WETH-mETH,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,mETH,mETH,0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,18,0xd092d854c1a9d02b8b2b449abd82af3948fe485e37c013e45b44ec105a15c1b6,uniswapv3,0xd3cd153156e97638b7fe71a8dd4a9a5c3a59a020,229499.02013402970293878
0x3696ed1d5a75694dd9779976bc9e7c22e555f934,20746961,cbBTC-USDT,Coinbase Wrapped BTC,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,8,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0x7730688d2c1231246511ad950c6f736355e7d34053f977d5dedbb4cda6f0f8a2,uniswapv3,0x4bf419634bbcfbba096f780cff10858ac2cb6dda,225545.600237
0x1385fc1fe0418ea0b4fcf7adc61fc7535ab7f80d,19475819,DEAI-WETH,Zero1 Token,DEAI,0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x10259022ce597f96add83bc90fe5df42e8fe25b115adf7636fc5de444e21f5b3,uniswapv3,0xdf3629d949139d7e46e160f3e5e49bca1945d687,222795.5002121031012345
0xd3df12e60500efb6668e89ae6234f36c6a86c624,20758548,Something Fishy-WETH,Something Fishy,Something Fishy,0xb0460d31a31bfb444e1bf4d26870f6e91e339fad,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x5e16b166bafdc11e00208ca125b7b2e9636f79465c1fe73e0a9b6362ad6dfbdb,uniswapv2,0x1f218cf2f400856cbe4ad8657d67f2c929d22c43,221752.3096438691517971
0xd726e3b6858d81ab6ad5b7cbb7a62ea00c5c25bd,20220562,HARRIS-WETH,KAMALA HARRIS,HARRIS,0x155788dd4b3ccd955a5b2d461c7d6504f83f71fa,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xea54d5ca597653f2b848880055d735751c4584fd2f03cd3ed280980adecd788d,uniswapv2,0x4001e7897d53f2e24fd903cf916f596012e68f30,217652.8562290517981191
0xce252c91e33c637054d8cdac7c42446a0ebd7ac3,20533827,SATO-WETH,Atsuko Sato,SATO,0x32f411f32dd14f142c087062335032f89bdecb0e,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x3c8dadd02ed869f2cf0edbd01175d42138c3f9857599ba1017b0b7ef201bc3f6,uniswapv2,0xc35dec0a0180ded238d90d969c00692c9cccdfcb,214711.551817631788788
0x2eb52aa5a2d87d9c9ed338204ceea486d7b2a970,20756166,MEOW-WETH,MEOW,MEOW,0x5ef49ccb2b88723ad16d0584a79e42668d1d36d3,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x0a9744fdcfab0d9bb8300e4a3f09675ad1f6d527a32b3b78f8788e972f3a37b2,uniswapv2,0x4872d4e81205c3f2aad010e8baff8d451efbd175,212252.858019000840023803
0xb2fedd4a8146f7eb5b5ae5e47c023ec77f1f4167,20656201,USD0++-USDT,USD0 Liquid Bond,USD0++,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,18,Tether USD,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0x7d945a1afc1a64a3a331ea77ad20492ebb1db771309214e65c7db2f8eeb0ed6a,uniswapv3,0xab85efd215968ae0b0018ad0ae913369118fd6ac,211108.204773
0x3187065fc51a0ca3c92734d3307eea8790767ad7,20420011,BABYNEIRO-WETH,Baby Neiro,BABYNEIRO,0xbabe3ce7835665464228df00b03246115c30730a,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd636d922811245b3dc9571f06d974e98366b92595ef41026d2d322a904a4c15a,uniswapv2,0x83bb4d2493206b73c7a3ebe5c2872ebb93ce7784,208187.4831992490102761
0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,12369854,DAI-WETH,Dai Stablecoin,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x8c2161cdf81dacef87759fa8f1f8f94dc9de293b757939fcf0fdc866e80ed052,uniswapv3,,206834.71701783947489464
0xecd9b9748abc827ac1a9ff9c69cbe7c6dd06e49e,20478814,BeDeFi-WETH,Be Defiant,BeDeFi,0xb1fc3be1d7d04d13d46fc51bc6bd2aacf9e3d7dc,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xb7f9aeb25e9d625f9b38dd08514569ecbcbf38c2fa2d6dd5a144c6d82600e9ce,uniswapv2,0x1e186099cac9774208471cd5e7fec17ed7e36ca8,198971.0863376641406667
0x4a86c01d67965f8cb3d0aaa2c655705e64097c31,13116399,SYN-WETH,Synapse,SYN,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xeb22e3395cfc5a5bd4f564196206d364fd381419e77b93052323aa893c7208b0,sushiswap,,198733.267617815820911
0xc2fa5fd1c1ad37701ef1b26c5f0680ac807e3efd,15819645,GMT-WETH,GoMining Token,GMT,0x7ddc52c4de30e94be3a6a0a2b259b2850f421989,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd5555d7711501119509de45675cf9c51da534f45835596bfd43c6731f99dedb1,uniswapv3,0x46A5BB65144d22F31B381Ad60A9D31aD599188f3,198502.6155467115005109
0xb02045ad2ca16e8f4675088140e369260bb280c8,17602914,KAS-WETH,Kaspa,KAS,0x112b08621e27e10773ec95d250604a041f36c582,8,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc893765f96c3053056ed8c8a4d30c481dfc389e2a94e137cf15a4f8e1dffa2c9,uniswapv3,0xD455275bF92AA6802FfCc2f533250D4f131F1E5a,197793.400187505081489
0xa5d739430718451756a7c97254939cbdd25a83ec,20414562,GINNAN-WETH,Ginnan Doge's Brother,GINNAN,0x375e104af98872e5b4fe951919e504a47db1757c,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x597df9a8c1503bd74448a33709be2a2a4cd568a5daf854a67297890560052fd4,uniswapv2,0x210acaddb0f435fe2a70582ca07d02ada2edc0e0,197725.713369330326359
0x919fa96e88d67499339577fa202345436bcdaf79,12376283,WETH-CRV,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,Curve DAO Token,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,18,,uniswapv3,,197585.842969349068757563248
0x6ebf160b4ef7dbadf563f14d484194e919d2a4f6,20225868,MSI-WETH,Monkey Shit Inu,MSI,0x2be8e422cb4a5a7f217a8f1b0658952a79132f28,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc26e943b0c0cf20fc0eaa73e418d6d5895cacc8bf0d202784164cfbbc3350eac,uniswapv2,0x4dcc00f5115a1117b8a2329ca56ea981c9f28946,197230.3101885026434458
0x1112956589a2bea1b038732db4ea6b0c416ef130,19483297,NEURAL-WETH,NeuralAI,NEURAL,0x32b053f2cba79f80ada5078cb6b305da92bde6e1,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x33915bbe366b196a0bda73713a5b88cc08dc6e651bc0d3d15d2e93ae19edfbf7,uniswapv2,0x5ad340f520ebcef7cd55178cca4125d6ab53f851,196754.064031534260984
0x75734418fd346f424a3e1d7cc11e012f322cdd03,19035757,DUEL-WETH,DUEL Token,DUEL,0x943af2ece93118b973c95c2f698ee9d15002e604,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x51f3f5510ec758ddca9c3d628380d7e54cac488306767ce80477c3b1f84173bb,uniswapv2,0x88a5AB06b535d964c8a5EDd6f34e93173b78E52C,194178.4586159778120075
0x3733493ec5d2c181dcd7c54ed100641c0f07bb0e,19034869,pxETH-WETH,Pirex Ether,pxETH,0x04c154b66cb340f3ae24111cc767e0184ed00cc6,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x0c4b35c8ed01a802d45e8f2a0c355a1bfad9e2fcc090a7d7e4426db2319702f6,pancakev3,0xd00c30655a6217cdf20e77fb2a08bcd2338c7c58,192091.1271912412185
0x9ead834b0e88cfdb86a8e2b15d063eea858cc627,20665031,TALES-WETH,Tales of Pepe,TALES,0x16950673c9817537e7cda10b482b90c0584c9101,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x7c615686575ce30a18aea6fba9e8e507a973feccf555a8b3dd9897df66a29a92,uniswapv2,0x940ce3f8bf0bff55e583b0ba5321f9f336a18f50,191248.9512856616757880
0x2a6c340bcbb0a79d3deecd3bc5cbc2605ea9259f,17721854,$PAAL-WETH,PAAL AI,$PAAL,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x9927f05d44fc6bd134e9965e4f94f93f606908fb80e8742772c4d106e9d575c6,uniswapv2,0x28e481358d7b7aeb813fb55e5378f4ef0544c5fd,188993.71906739069633764
0x948b54a93f5ad1df6b8bff6dc249d99ca2eca052,16154650,FET-WETH,Fetch,FET,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x296235868c915e3fdba66b70f7f3bc2f7d7435607a8880faad12c5451dffd151,uniswapv3,0xB1077D91E1f678264cA7B9e0471C4879a9fd2f56,188439.072863137999743
0x68e78497a7b0db7718ccc833c164a18d8e626816,19147903,WETH-RYU,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,RyuJin,RYU,0xca530408c3e552b020a2300debc7bd18820fb42f,18,0x01af0c314112f001724a83e37e3c8fb622a77e293def96f13b3af00df1df9fba,uniswapv2,0x849c1d915b0441334a4aed04a439175d3ae45199,187343.1677424354728585
0x95dbb3c7546f22bce375900abfdd64a4e5bd73d6,15040055,EUROC-USDC,Euro Coin,EUROC,0x1abaea1f7c830bd89acc67ec4af516284b1bc33c,6,USD Coin,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0x912e3d8411e5d21f53503caed74e6922f18bfa1cae00a1f88f5dc3f203b01583,uniswapv3,,186157.593051
0xb36ec83d844c0579ec2493f10b2087e96bb65460,13796619,ZIG-WETH,ZigCoin,ZIG,0xb2617246d0c6c0087f18703d576831899ca94f01,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd076a1248e5cff2bea9360010daacb9a81bc567afd21b2dade44a9552e5c9a6f,uniswapv2,,185173.556019733413124
0x0f23d49bc92ec52ff591d091b3e16c937034496e,17069842,WOJAK-WETH,Wojak Coin,WOJAK,0x5026f006b85729a8b14553fae6af249ad16c9aab,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x5bf984bf37a135428f21738421743f4375b7b6512ff03c14fab3a99d8156a3b4,uniswapv2,0x8591f46a5e9b081289a3cfc4b5381f3c6e88389b,185053.553014998789307
0xe88aed5e3d8e77e75b94b09084fd1d3dfecc7043,20759097,NEKO-WETH,Lucky Cat,NEKO,0x945c82002b14299368bcf894dca1ba568b3fb576,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x6f610143ad33b0edfe3076e9a9d0379c43368848ab54133627de7591f253e7ac,uniswapv2,0xeb41896cd9bda0636e842dce37dd0139300400cc,183483.3407793197367060
0x7739f4a6389f7e3e010cd00f81567878726b50be,20757260,BCATE-WETH,BabyCate,BCATE,0x59b5cfa539b614d6664426db4d0d0734c1bdc307,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x04f0cc2f2e05c21f22ef130eb2c4a373408434d98ac87f7ca92ea00386eeef5e,uniswapv2,0xf87e9ccc87c96cfe15431b3e5c4097f6975b123d,182794.1673289428285851
0xcc643fba530ef365793876bb474b1244adb673b4,20759626,TROLLS-WETH,Trolls,TROLLS,0x020573dac48bc4fb5eb92dabf5e6a555ade572e2,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xeed7ca395f9ada418a559290931be06074fc75b1cb3399aa49d9f2492e7f2f3d,uniswapv2,0xb49112c4e231ec048231c102c6e60550ff1a16da,181635.839562623187110
0x62d2c1176b401528dc91558ddaf45f0ef115eda5,20756292,NECTR-WETH,NECTRai,NECTR,0x328204d7ba8f1c17ec34133089de8689ec80de71,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xdec503284a3264d81b528493e67e1a41cab765af310989680a19db3cf1a640fd,uniswapv2,0xb3c23622d29ff68b6a7fdce2253f1e22cc54ee07,181366.7912014003726042912449249237
0x8f1b19622a888c53c8ee4f7d7b4dc8f574ff9068,17125644,JESUS-WETH,Jesus Coin,JESUS,0xba386a4ca26b85fd057ab1ef86e3dc7bdeb5ce70,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x54955ad9842f2117ecd0f5f5a2a1d9c7add77b7b0b3ea475d90d7676b017ae38,uniswapv2,0xa30d34223b4d7287ce9a2e86846fea8158155640,180359.9556289850149497
0x20fad9cac6106f4a3bb94173c66750cebf1529a9,20758430,MOODENG-WETH,Moodeng,MOODENG,0x808a6fe0ab2e50df1b83addfdb1cad543373c8b4,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x2493372bb917ee0f8ec0ef719d7bd687d109aa02ae1aa0aedbc9324e64ea77fd,uniswapv2,0x01702afba16da5398ebde6679d6c3003f752d352,180261.316311506063080
0xfdc650aac7faa54be1b33cd161a9242aaf62c42d,20313772,FEARNOT-WETH,FEAR NOT,FEARNOT,0x6135177a17e02658df99a07a2841464deb5b8589,9,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x28f4f5d5677c64ee2c77c6039c43e109c9b305477638650a4ddf347cada9b276,uniswapv2,0x6515aad84d28b611959136ca37ed604c3fa9e21a,178638.9523666362022121
0x8d58e202016122aae65be55694dbce1b810b4072,17494881,basedAI-WETH,basedAI,basedAI,0x44971abf0251958492fee97da3e5c5ada88b9185,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0x1c1dbc2801484d39a4923313b94c76605b3aa167a2b3d6f7a7e7a3dac9510ebd,uniswapv2,0xd5d8F9ec5EBc83402f5e08A9F2B02FC765979671,175987.1948539929114255
0xc410573af188f56062ee744cc3d6f2843f5bc13b,19142495,WETH-rswETH,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,rswETH,rswETH,0xfae103dc9cf190ed75350761e95403b7b8afa6c0,18,0xd87f4fb1d15cb7763cefd28d5d2f8683a3624c8147539fdafb67a62992e85a46,uniswapv3,0x1bfD64aB61EACf714B2Aa37347057203f3AcA71f,173585.933547983890111
0xe927618aff9cfa73445adb4c2747a2576b90ae53,20757089,P3P3-WETH,P3P3,P3P3,0x459cd4dae9b18337ad406cc776106e60e44daaa5,18,Wrapped Ether,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xcc2672b2bf9068cefb7dfce1851e22b1ff70b7be1e8ec47a04c2992e69e74aad,uniswapv2,0x4ffeedb4572b22289ae91fcfad4a58fb044f94c7,172970.8255928639279425
